Time;Round;Winner;Artist;Paid2023-01-13 15:36:21.069777;1;random_bot-1;Rembrandt;10
2023-01-13 15:36:21.069777;89;random_bot-1;Van Gogh;10
2023-01-13 15:36:21.069777;90;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;91;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;92;random_bot-1;Rembrandt;10
2023-01-13 15:36:21.069777;93;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;94;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;95;random_bot-1;Rembrandt;10
2023-01-13 15:36:21.069777;96;random_bot-1;Van Gogh;10
2023-01-13 15:36:21.069777;97;random_bot-1;Van Gogh;10
2023-01-13 15:36:21.069777;98;flat_bot_10-2;Picasso;5
2023-01-13 15:36:21.069777;99;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;100;random_bot-1;Da Vinci;10
2023-01-13 15:36:21.069777;101;flat_bot_10-2;Da Vinci;3
2023-01-13 15:36:21.069777;102;flat_bot_10-2;Rembrandt;7
2023-01-13 15:36:21.069777;103;flat_bot_10-2;Picasso;2
2023-01-13 15:36:21.069777;104;random_bot-1;Rembrandt;10
2023-01-13 15:36:21.069777;105;random_bot-1;Rembrandt;10
2023-01-13 15:36:21.069777;106;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;107;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;108;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;109;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;110;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;111;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;112;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;113;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;114;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;115;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;116;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;117;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;118;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;119;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;120;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;121;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;122;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;123;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;124;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;125;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;126;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;127;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;128;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;129;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;130;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;131;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;132;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;133;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;134;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;135;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;136;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;137;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;138;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;139;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;140;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;141;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;142;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;143;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;144;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;145;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;146;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;147;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;148;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;149;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;150;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;151;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;152;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;153;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;154;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;155;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;156;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;157;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;158;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;159;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;160;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;161;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;162;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;163;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;164;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;165;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;166;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;167;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;168;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;169;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;170;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;171;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;172;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;173;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;174;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;175;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;176;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;177;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;178;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;179;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;180;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;181;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;182;flat_bot_10-2;Rembrandt;0
2023-01-13 15:36:21.069777;183;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;184;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;185;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;186;flat_bot_10-2;Picasso;1
2023-01-13 15:36:21.069777;187;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;188;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;189;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;190;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;191;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;192;flat_bot_10-2;Van Gogh;1
2023-01-13 15:36:21.069777;193;flat_bot_10-2;Da Vinci;0
2023-01-13 15:36:21.069777;194;flat_bot_10-2;Van Gogh;0
2023-01-13 15:36:21.069777;195;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;196;flat_bot_10-2;Rembrandt;1
2023-01-13 15:36:21.069777;197;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;198;flat_bot_10-2;Da Vinci;1
2023-01-13 15:36:21.069777;199;flat_bot_10-2;Picasso;0
2023-01-13 15:36:21.069777;200;flat_bot_10-2;Da Vinci;0
2023-01-13 15:40:30.551803;1;1234321-1;Van Gogh;215
2023-01-13 15:40:30.551803;2;1234321-1;Rembrandt;483
2023-01-13 15:40:30.551803;3;random_bot-3;Van Gogh;289
2023-01-13 15:40:30.551803;4;random_bot-3;Rembrandt;286
2023-01-13 15:40:30.551803;5;random_bot-3;Picasso;169
2023-01-13 15:40:30.551803;6;random_bot-3;Van Gogh;57
2023-01-13 15:40:30.551803;7;1234321-1;Da Vinci;95
2023-01-13 15:40:30.551803;8;1234321-1;Da Vinci;53
2023-01-13 15:40:30.551803;9;1234321-1;Picasso;88
2023-01-13 15:40:30.551803;10;1234321-1;Rembrandt;28
2023-01-13 15:40:30.551803;11;random_bot-3;Da Vinci;24
2023-01-13 15:40:30.551803;12;random_bot-3;Rembrandt;23
2023-01-13 15:40:30.551803;13;random_bot-3;Rembrandt;27
2023-01-13 15:40:30.551803;14;random_bot-3;Van Gogh;10
2023-01-13 15:40:30.551803;15;random_bot-3;Picasso;10
2023-01-13 15:40:30.551803;16;random_bot-3;Van Gogh;30
2023-01-13 15:40:30.551803;17;random_bot-3;Rembrandt;16
2023-01-13 15:40:30.551803;18;random_bot-3;Rembrandt;31
2023-01-13 15:40:30.551803;19;random_bot-3;Picasso;20
2023-01-13 15:40:30.551803;20;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;21;1234321-1;Van Gogh;10
2023-01-13 15:40:30.551803;22;flat_bot_10-2;Picasso;6
2023-01-13 15:40:30.551803;23;1234321-1;Picasso;10
2023-01-13 15:40:30.551803;24;1234321-1;Van Gogh;10
2023-01-13 15:40:30.551803;25;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;26;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;27;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;28;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;29;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;30;flat_bot_10-2;Picasso;3
2023-01-13 15:40:30.551803;31;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;32;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;33;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;34;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;35;flat_bot_10-2;Rembrandt;6
2023-01-13 15:40:30.551803;36;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;37;flat_bot_10-2;Da Vinci;4
2023-01-13 15:40:30.551803;38;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;39;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;40;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;41;flat_bot_10-2;Van Gogh;5
2023-01-13 15:40:30.551803;42;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;43;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;44;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;45;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;46;flat_bot_10-2;Rembrandt;3
2023-01-13 15:40:30.551803;47;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;48;flat_bot_10-2;Da Vinci;9
2023-01-13 15:40:30.551803;49;flat_bot_10-2;Van Gogh;4
2023-01-13 15:40:30.551803;50;flat_bot_10-2;Rembrandt;6
2023-01-13 15:40:30.551803;51;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;52;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;53;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;54;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;55;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;56;flat_bot_10-2;Van Gogh;8
2023-01-13 15:40:30.551803;57;flat_bot_10-2;Van Gogh;0
2023-01-13 15:40:30.551803;58;flat_bot_10-2;Van Gogh;4
2023-01-13 15:40:30.551803;59;flat_bot_10-2;Van Gogh;4
2023-01-13 15:40:30.551803;60;flat_bot_10-2;Da Vinci;9
2023-01-13 15:40:30.551803;61;flat_bot_10-2;Van Gogh;7
2023-01-13 15:40:30.551803;62;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;63;flat_bot_10-2;Picasso;4
2023-01-13 15:40:30.551803;64;flat_bot_10-2;Van Gogh;3
2023-01-13 15:40:30.551803;65;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;66;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;67;flat_bot_10-2;Rembrandt;3
2023-01-13 15:40:30.551803;68;flat_bot_10-2;Picasso;5
2023-01-13 15:40:30.551803;69;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;70;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;71;flat_bot_10-2;Rembrandt;5
2023-01-13 15:40:30.551803;72;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;73;flat_bot_10-2;Picasso;4
2023-01-13 15:40:30.551803;74;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;75;flat_bot_10-2;Van Gogh;1
2023-01-13 15:40:30.551803;76;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;77;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;78;flat_bot_10-2;Van Gogh;5
2023-01-13 15:40:30.551803;79;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;80;flat_bot_10-2;Van Gogh;0
2023-01-13 15:40:30.551803;81;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;82;flat_bot_10-2;Rembrandt;5
2023-01-13 15:40:30.551803;83;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;84;flat_bot_10-2;Da Vinci;4
2023-01-13 15:40:30.551803;85;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;86;flat_bot_10-2;Da Vinci;4
2023-01-13 15:40:30.551803;87;flat_bot_10-2;Van Gogh;1
2023-01-13 15:40:30.551803;88;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;89;flat_bot_10-2;Da Vinci;5
2023-01-13 15:40:30.551803;90;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;91;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;92;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;93;flat_bot_10-2;Da Vinci;5
2023-01-13 15:40:30.551803;94;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;95;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;96;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;97;flat_bot_10-2;Da Vinci;1
2023-01-13 15:40:30.551803;98;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;99;flat_bot_10-2;Da Vinci;8
2023-01-13 15:40:30.551803;100;flat_bot_10-2;Rembrandt;3
2023-01-13 15:40:30.551803;101;flat_bot_10-2;Van Gogh;3
2023-01-13 15:40:30.551803;102;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;103;flat_bot_10-2;Da Vinci;4
2023-01-13 15:40:30.551803;104;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;105;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;106;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;107;flat_bot_10-2;Picasso;6
2023-01-13 15:40:30.551803;108;flat_bot_10-2;Rembrandt;3
2023-01-13 15:40:30.551803;109;flat_bot_10-2;Rembrandt;6
2023-01-13 15:40:30.551803;110;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;111;flat_bot_10-2;Van Gogh;3
2023-01-13 15:40:30.551803;112;flat_bot_10-2;Rembrandt;4
2023-01-13 15:40:30.551803;113;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;114;flat_bot_10-2;Da Vinci;2
2023-01-13 15:40:30.551803;115;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;116;flat_bot_10-2;Da Vinci;0
2023-01-13 15:40:30.551803;117;flat_bot_10-2;Picasso;4
2023-01-13 15:40:30.551803;118;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;119;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;120;flat_bot_10-2;Van Gogh;7
2023-01-13 15:40:30.551803;121;flat_bot_10-2;Da Vinci;5
2023-01-13 15:40:30.551803;122;flat_bot_10-2;Picasso;1
2023-01-13 15:40:30.551803;123;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;124;flat_bot_10-2;Da Vinci;9
2023-01-13 15:40:30.551803;125;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;126;flat_bot_10-2;Picasso;5
2023-01-13 15:40:30.551803;127;flat_bot_10-2;Van Gogh;1
2023-01-13 15:40:30.551803;128;flat_bot_10-2;Van Gogh;5
2023-01-13 15:40:30.551803;129;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;130;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;131;flat_bot_10-2;Rembrandt;1
2023-01-13 15:40:30.551803;132;flat_bot_10-2;Picasso;3
2023-01-13 15:40:30.551803;133;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;134;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;135;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;136;flat_bot_10-2;Van Gogh;9
2023-01-13 15:40:30.551803;137;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;138;flat_bot_10-2;Rembrandt;6
2023-01-13 15:40:30.551803;139;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;140;flat_bot_10-2;Picasso;6
2023-01-13 15:40:30.551803;141;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;142;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;143;flat_bot_10-2;Van Gogh;8
2023-01-13 15:40:30.551803;144;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;145;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;146;flat_bot_10-2;Picasso;3
2023-01-13 15:40:30.551803;147;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;148;flat_bot_10-2;Picasso;2
2023-01-13 15:40:30.551803;149;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;150;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;151;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;152;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;153;flat_bot_10-2;Van Gogh;2
2023-01-13 15:40:30.551803;154;flat_bot_10-2;Van Gogh;6
2023-01-13 15:40:30.551803;155;flat_bot_10-2;Van Gogh;1
2023-01-13 15:40:30.551803;156;flat_bot_10-2;Van Gogh;7
2023-01-13 15:40:30.551803;157;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;158;flat_bot_10-2;Rembrandt;5
2023-01-13 15:40:30.551803;159;flat_bot_10-2;Picasso;6
2023-01-13 15:40:30.551803;160;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;161;flat_bot_10-2;Picasso;3
2023-01-13 15:40:30.551803;162;flat_bot_10-2;Da Vinci;3
2023-01-13 15:40:30.551803;163;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;164;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;165;flat_bot_10-2;Van Gogh;8
2023-01-13 15:40:30.551803;166;flat_bot_10-2;Van Gogh;7
2023-01-13 15:40:30.551803;167;flat_bot_10-2;Da Vinci;8
2023-01-13 15:40:30.551803;168;flat_bot_10-2;Picasso;7
2023-01-13 15:40:30.551803;169;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;170;flat_bot_10-2;Rembrandt;7
2023-01-13 15:40:30.551803;171;flat_bot_10-2;Picasso;5
2023-01-13 15:40:30.551803;172;flat_bot_10-2;Van Gogh;5
2023-01-13 15:40:30.551803;173;flat_bot_10-2;Van Gogh;8
2023-01-13 15:40:30.551803;174;flat_bot_10-2;Van Gogh;2
2023-01-13 15:40:30.551803;175;flat_bot_10-2;Van Gogh;2
2023-01-13 15:40:30.551803;176;flat_bot_10-2;Da Vinci;6
2023-01-13 15:40:30.551803;177;flat_bot_10-2;Da Vinci;7
2023-01-13 15:40:30.551803;178;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;179;flat_bot_10-2;Da Vinci;8
2023-01-13 15:40:30.551803;180;flat_bot_10-2;Rembrandt;1
2023-01-13 15:40:30.551803;181;flat_bot_10-2;Picasso;3
2023-01-13 15:40:30.551803;182;flat_bot_10-2;Rembrandt;8
2023-01-13 15:40:30.551803;183;flat_bot_10-2;Picasso;9
2023-01-13 15:40:30.551803;184;flat_bot_10-2;Van Gogh;7
2023-01-13 15:40:30.551803;185;flat_bot_10-2;Rembrandt;9
2023-01-13 15:40:30.551803;186;flat_bot_10-2;Picasso;8
2023-01-13 15:40:30.551803;187;flat_bot_10-2;Van Gogh;3
2023-01-13 15:40:30.551803;188;flat_bot_10-2;Picasso;4
2023-01-13 15:40:30.551803;189;random_bot-3;Picasso;2
2023-01-13 15:40:30.551803;190;1234321-1;Van Gogh;0
2023-01-13 15:40:30.551803;191;random_bot-3;Rembrandt;2
2023-01-13 15:40:30.551803;192;1234321-1;Da Vinci;2
